label_regime,feature_set,roc_auc,roc_auc_ci_low,roc_auc_ci_high,pr_auc,pr_auc_ci_low,pr_auc_ci_high,bootstrap_n_effective
expanded_deterministic,baseline_output_confidence,0.8200334086422393,0.7928100766225508,0.8444310195225219,0.9780085570244392,0.9708776318017412,0.9834219030494037,1000
expanded_deterministic,combined_compact,0.8664243145494946,0.8397527524122165,0.8908258851044006,0.9828794169633908,0.976924238377004,0.9876677766993355,1000
expanded_deterministic,combined_full,0.8897855710615457,0.8664113142390265,0.911399798997778,0.9870937915612551,0.9832906622544609,0.9905155944827856,1000
expanded_deterministic,commitment_dynamics_full,0.7625290156227241,0.7237390404002052,0.796455402855867,0.9663053549429508,0.9576803174624028,0.9737210928438221,1000
expanded_deterministic,commitment_dynamics_single,0.750684133374242,0.7093242778371252,0.7915585751247086,0.9633423601250015,0.9540116231071931,0.9717666011582936,1000
expanded_deterministic,layer_l33_diff,0.5657279396041169,0.517852768780531,0.6114563674807322,0.9246238343079834,0.9087703854469438,0.9398325229072092,1000
expanded_deterministic,layer_l33_diff_in_full,0.8707166122769013,0.8432702990173672,0.8954237497946121,0.9841491367934487,0.9789602673141472,0.9885161552028406,1000
expanded_deterministic,layer_l33_full,0.8538108475815924,0.8242904624164928,0.8822353292333336,0.9809219485859497,0.9741775874887659,0.9863261388538885,1000
expanded_deterministic,layer_l33_single,0.8511920810980844,0.8212030163013185,0.8794854929687411,0.9803879328805557,0.9733200129153774,0.9862822002355836,1000
expanded_deterministic,workspace_compact,0.8152917367845266,0.776595493734251,0.8470546494247254,0.9733134396557672,0.9647304062075832,0.9801149996454731,1000
expanded_deterministic,workspace_full,0.8649150372980527,0.8411492590654134,0.8907580119949821,0.9841432765271415,0.9795719967773917,0.9884801770331061,1000
expanded_deterministic,workspace_late_late_full,0.8636103027541986,0.8368293826586087,0.8905036976118818,0.9828161090908066,0.9771561573657949,0.9876531392532383,1000
expanded_deterministic,workspace_late_late_single,0.8307595042628559,0.798655424136315,0.8618214504692709,0.9776979018297814,0.9713792124621748,0.9838445871570493,1000
expanded_deterministic,workspace_noise_single,0.8307595042628559,0.7965399800673877,0.8592674854493757,0.9776979018297814,0.9710095977184631,0.9833846557237357,1000
high_quality_primary,baseline_output_confidence,0.8251413499871154,0.7991621293902611,0.8475777548461675,0.9777232490576864,0.9716968657391052,0.9831087050893057,1000
high_quality_primary,combined_compact,0.8700459292719528,0.8420135082867084,0.8939843808589781,0.98247271645186,0.9764920668202974,0.9872685989602664,1000
high_quality_primary,combined_full,0.893774537296691,0.8725112270867025,0.9153122197182116,0.986976486656099,0.983147559663063,0.9904727465042713,1000
high_quality_primary,commitment_dynamics_full,0.7730821118370192,0.7360008090289223,0.8085420488732363,0.9662994673822549,0.9571619038138423,0.974743536856228,1000
high_quality_primary,commitment_dynamics_single,0.758396871352564,0.7202023856000626,0.8005906151250208,0.9625580240833714,0.953366640992131,0.9716833333243574,1000
high_quality_primary,layer_l33_diff,0.5627108881175061,0.516443094643134,0.6071185657122774,0.9173858573019777,0.8987840505076479,0.9351595155811455,1000
high_quality_primary,layer_l33_diff_in_full,0.8779766867259857,0.8545908343785011,0.9009903387245551,0.9847504750185507,0.9806079924051525,0.9890147870265364,1000
high_quality_primary,layer_l33_full,0.8599263312667687,0.8310585632757398,0.8862481842053669,0.9811501717708607,0.9751165546988931,0.9865891178978072,1000
high_quality_primary,layer_l33_single,0.8589016385987783,0.8321317161637136,0.8847598619438485,0.9809299683278064,0.9746255110502273,0.9859718407262085,1000
high_quality_primary,workspace_compact,0.819917842688454,0.7825707961836906,0.8535698553641168,0.9722184761129928,0.9632389666505887,0.9793616195854739,1000
high_quality_primary,workspace_full,0.8712888996680359,0.8464854637041889,0.8945566755972243,0.9841606060673178,0.9796908095517302,0.9882253722411677,1000
high_quality_primary,workspace_late_late_full,0.8762971608737172,0.8529537137412675,0.9001468085409684,0.9841111904511811,0.9794765748302217,0.98827760649335,1000
high_quality_primary,workspace_late_late_single,0.8389625744645374,0.8078354615806765,0.8687651255833638,0.9774595485581454,0.9713122909499468,0.9834978322001534,1000
high_quality_primary,workspace_noise_single,0.8389625744645374,0.8087941516635515,0.8681772939863409,0.9774595485581454,0.970841126055762,0.9835356071428788,1000
primary_with_llm_judge,baseline_output_confidence,0.8244243122045812,0.7965478427799135,0.8495558879358458,0.9776200409240255,0.97072135433223,0.9828790612909102,1000
primary_with_llm_judge,combined_compact,0.870024845473276,0.8410621572672595,0.8949625243643364,0.9824673442117816,0.976586058623019,0.987689250734371,1000
primary_with_llm_judge,combined_full,0.8940189067991761,0.8709894250907478,0.9158632411762543,0.9870387803225593,0.9832761211468546,0.9905517082297879,1000
primary_with_llm_judge,commitment_dynamics_full,0.7734365531450733,0.7424605506153749,0.8076971948983257,0.9664364715939466,0.9584509019058498,0.9741025683439998,1000
primary_with_llm_judge,commitment_dynamics_single,0.758835292691795,0.7175961073616407,0.798557760355452,0.9627755649150279,0.9538055617876857,0.9721162008481946,1000
primary_with_llm_judge,layer_l33_diff,0.5634044358259604,0.5187106961883876,0.606907182391312,0.917197183459522,0.9004454279393853,0.9344243294870376,1000
primary_with_llm_judge,layer_l33_diff_in_full,0.8774360683553508,0.8513567963901909,0.9004415605218545,0.9846853081515717,0.9799997272941454,0.9885019268109249,1000
primary_with_llm_judge,layer_l33_full,0.8593170524784874,0.8317869708452231,0.8855002924764764,0.9810670089124154,0.9752612449652651,0.986379683612028,1000
primary_with_llm_judge,layer_l33_single,0.8589413404435826,0.8290546545540324,0.8855026878037707,0.9807786272969399,0.9747583945666906,0.9861391756755364,1000
primary_with_llm_judge,workspace_compact,0.8198339595200581,0.7831555747200859,0.8511007668367596,0.9722260854359766,0.963683397331449,0.9794655056569973,1000
primary_with_llm_judge,workspace_full,0.8712913586231972,0.8469634546468463,0.8932219647009673,0.984223193752563,0.9798548338546025,0.9881292433881693,1000
primary_with_llm_judge,workspace_late_late_full,0.8759938189310386,0.8505471612183064,0.901127742594081,0.9840417837468867,0.9788558068685398,0.9884921965871452,1000
