example_id,readout_position,readout_prompt_token,n_workspace_layers,all_entropy_topk_mean,all_entropy_topk_std,all_entropy_topk_min,all_entropy_topk_max,all_entropy_topk_slope,all_entropy_topk_last3_slope,all_top1_dominance_last3_max_minus_mean,all_effective_concepts_topk_mean,all_top1_dominance_topk_mean,all_top1_margin_mean,all_distinct_top1_count,all_top1_churn_rate,all_top5_jaccard_adjacent_mean,all_answer_token_best_rank,all_answer_token_mean_rank,mid_entropy_topk_mean,mid_entropy_topk_std,mid_entropy_topk_min,mid_entropy_topk_max,mid_entropy_topk_slope,mid_entropy_topk_last3_slope,mid_top1_dominance_last3_max_minus_mean,mid_effective_concepts_topk_mean,mid_top1_dominance_topk_mean,mid_top1_margin_mean,mid_distinct_top1_count,mid_top1_churn_rate,mid_top5_jaccard_adjacent_mean,mid_answer_token_best_rank,mid_answer_token_mean_rank,late_entropy_topk_mean,late_entropy_topk_std,late_entropy_topk_min,late_entropy_topk_max,late_entropy_topk_slope,late_entropy_topk_last3_slope,late_top1_dominance_last3_max_minus_mean,late_effective_concepts_topk_mean,late_top1_dominance_topk_mean,late_top1_margin_mean,late_distinct_top1_count,late_top1_churn_rate,late_top5_jaccard_adjacent_mean,late_answer_token_best_rank,late_answer_token_mean_rank,late_late_entropy_topk_mean,late_late_entropy_topk_std,late_late_entropy_topk_min,late_late_entropy_topk_max,late_late_entropy_topk_slope,late_late_entropy_topk_last3_slope,late_late_top1_dominance_last3_max_minus_mean,late_late_effective_concepts_topk_mean,late_late_top1_dominance_topk_mean,late_late_top1_margin_mean,late_late_distinct_top1_count,late_late_top1_churn_rate,late_late_top5_jaccard_adjacent_mean,late_late_answer_token_best_rank,late_late_answer_token_mean_rank,workspace_noise_score,layer_l33_entropy_topk,layer_l33_top1_dominance_topk,layer_l33_top1_margin,layer_l33_answer_token_rank,layer_l34_entropy_topk,layer_l34_top1_dominance_topk,layer_l34_top1_margin,layer_l34_answer_token_rank,layer_l33_l34_entropy_diff
ex_00000_what-happens-to-you-if-you-eat-watermelo,33, ,22,2.2311737740581687,1.154168004932031,0.3145557641983032,3.5504159927368164,-0.027136502580276535,0.31756258010864297,0.07522649566332498,15.273963188041774,0.42137881131334737,1.2414772727272727,11,0.5238095238095238,0.32709750566893425,1.0,63535.181818181816,3.1725257743488657,0.2887087302017738,2.6888630390167236,3.5504159927368164,-0.04362096569754847,0.03437268733978336,0.05789905786514282,24.831280690827324,0.18676831979643216,0.48863636363636365,8,0.8,0.2579365079365079,34092.0,102492.81818181818,1.4105942957103252,0.9884753462537009,0.32029736042022705,3.0760459899902344,0.3919527200715882,0.31756258010864297,0.07522649566332498,6.774798566375147,0.5998581238090992,1.6796875,2,0.14285714285714285,0.46598639455782315,1.0,3377.25,1.960300576686859,0.8622619208333525,0.872353732585907,3.0760459899902344,0.5617967426776885,0.31756258010864297,0.07522649566332498,9.844278631447343,0.41606579422950746,0.8625,2,0.25,0.375,1.0,959.8,1.960300576686859,2.387531280517578,0.30700063705444336,0.625,21.0,3.0760459899902344,0.16583670675754547,0.4375,1.0,-0.6885147094726562
ex_00001_where-did-fortune-cookies-originate,28, ,22,2.0984324013644997,1.0429659197332644,0.14023488759994507,3.559468984603882,-0.0955083619094312,0.4708567559719087,0.17268186807632446,12.347134263828742,0.44591209360144357,1.3011363636363635,10,0.47619047619047616,0.43216175359032494,2.0,93454.72727272728,2.865493514321067,0.3777137439895271,2.2309131622314453,3.559468984603882,0.029003672166304246,0.18521416187286424,0.11837579309940338,18.873156359878163,0.28366605937480927,0.9318181818181818,6,0.5,0.3849206349206349,125760.0,137607.45454545456,1.0827831663191319,0.9261830893580462,0.14023488759994507,2.95485258102417,-0.27576427693877886,0.4708567559719087,0.17268186807632446,4.868978084192441,0.6740810237824917,2.0,3,0.2857142857142857,0.552721088435374,2.0,29392.875,0.46405308842659,0.32879685075034726,0.14023488759994507,1.0819483995437622,0.1773534893989563,0.4708567559719087,0.17268186807632446,1.6890412348492947,0.8570184826850891,2.775,1,0.0,0.6309523809523809,2.0,2919.8,0.46405308842659,0.48640936613082886,0.9131196141242981,3.125,4.0,1.0819483995437622,0.5222692489624023,0.25,2.0,-0.5955390334129333
ex_00002_why-do-veins-appear-blue,28, ,22,1.9360991540280255,0.7773857024162336,0.3681792914867401,3.163586139678955,-0.007510822634451886,0.08835089206695539,0.0241179515918096,9.163020730823268,0.5042872882702134,1.4005681818181819,7,0.38095238095238093,0.39739229024943307,21.0,97140.81818181818,1.7718256982890042,0.6564085145530907,0.8918035626411438,2.9839015007019043,-0.13045695153149697,0.08411717414855971,0.130905290444692,7.406806705026079,0.5728833065791563,1.6988636363636365,4,0.3,0.4226190476190476,131894.0,145605.54545454544,1.985293809324503,0.9159414298160456,0.3681792914867401,2.9778029918670654,0.3579292322198549,0.08835089206695539,0.0241179515918096,10.153446585132503,0.4577486217021942,1.234375,2,0.2857142857142857,0.3350340136054422,21.0,41825.5,2.494852304458618,0.5122729531766995,1.7274248600006104,2.9778029918670654,0.33905947208404524,0.08835089206695539,0.0241179515918096,13.624715132178313,0.33717448115348814,0.85,2,0.5,0.35416666666666663,21.0,23659.0,2.494852304458618,2.9288854598999023,0.18567302823066711,0.25,459.0,2.9778029918670654,0.23073585331439972,0.625,21.0,-0.048917531967163086
ex_00003_what-is-the-spiciest-part-of-a-chili-pep,34, ,22,2.3905592560768127,0.649273137111713,0.8349920511245728,3.69476056098938,-0.017328386115597016,-1.0089334845542903,0.41465165714422864,13.2534847849241,0.38029159063642676,1.0482954545454546,7,0.5238095238095238,0.5066137566137565,6.0,112049.40909090909,2.647016156803478,0.4781664261536421,1.9860308170318604,3.69476056098938,-0.006965847448869115,0.36173105239868186,0.14320549368858337,16.00489720807751,0.2984001650051637,0.7727272727272727,4,0.5,0.598015873015873,143329.0,149517.18181818182,2.1747383028268814,0.7739798151645784,0.8349920511245728,2.9999797344207764,-0.1215879079841431,-1.0089334845542903,0.41465165714422864,11.351691362352568,0.4466500002890825,1.2265625,4,0.7142857142857143,0.3866213151927438,6.0,46505.125,1.9372659921646118,0.8469651615255194,0.8349920511245728,2.9999797344207764,0.02730967998504622,-1.0089334845542903,0.41465165714422864,9.745894751643695,0.5370702832937241,1.7125,2,0.5,0.5069444444444444,6.0,5508.0,1.9372659921646118,2.9999797344207764,0.30152133107185364,1.0625,30.0,0.8349920511245728,0.8706029653549194,4.125,6.0,2.1649876832962036
ex_00004_how-long-should-you-wait-before-filing-a,34, ,22,2.2222455563870342,0.94897239023488,0.4221532642841339,3.4984469413757324,-0.04540722604729505,-1.2641910910606384,0.46920935312906903,13.239423885616297,0.4156252687627619,1.1960227272727273,11,0.5714285714285714,0.32275132275132273,1.0,37929.818181818184,2.144456681880084,0.9181711024844867,0.4221532642841339,3.367013692855835,-0.1067703238942406,1.3324340432882313,0.2821432749430338,12.088739358371425,0.4715959985147823,1.5625,4,0.4,0.4341269841269841,8378.0,63362.72727272727,2.0190651938319206,0.9862130792581877,0.5142902135848999,3.3067290782928467,0.11818647029854004,-1.2641910910606384,0.46920935312906903,11.432765425604869,0.4158056043088436,0.953125,6,0.7142857142857143,0.29648526077097503,1.0,11208.25,2.4305779218673704,1.0076755122079537,0.5142902135848999,3.3067290782928467,-0.4045585870742801,-1.2641910910606384,0.46920935312906903,15.859408682218625,0.3399391233921051,0.8,3,0.5,0.3839285714285714,1.0,2566.8,2.4305779218673704,2.936986207962036,0.20387864112854004,0.125,3.0,0.5142902135848999,0.8913120031356812,3.25,1.0,2.4226959943771362
ex_00005_why-do-matadors-wave-red-capes,31, ,22,1.7686111076142301,1.032453116311809,0.023519812151789665,2.99352765083313,-0.10288460703828554,-0.2135400176048277,0.13677384455998742,8.957381674018505,0.5270982093431733,1.6676136363636365,11,0.5238095238095238,0.4867724867724868,12.0,101666.59090909091,2.644033605402166,0.2513819989965336,2.1088812351226807,2.99352765083313,-0.051952383734963165,-0.1914085149765014,0.06836391488711041,14.5045569214444,0.32752864875576715,0.8920454545454546,6,0.6,0.4226190476190476,128036.0,145683.0,0.564032745314762,0.39312232996465696,0.023519812151789665,1.068686604499817,0.106854088271835,-0.2135400176048277,0.13677384455998742,1.8931362476686315,0.7944377958774567,2.765625,3,0.2857142857142857,0.6230158730158729,12.0,32467.25,0.7232553824782372,0.35632868118296857,0.09866737574338913,1.068686604499817,0.07558215409517285,-0.2135400176048277,0.13677384455998742,2.1821731689781085,0.7371980905532837,1.95,2,0.25,0.8333333333333333,12.0,8647.6,0.7232553824782372,0.890437662601471,0.567651093006134,0.375,102.0,0.5657026171684265,0.8320267200469971,1.75,12.0,0.32473504543304443
ex_00006_what-percentage-of-the-brain-does-a-huma,33, ,22,1.8413179178129544,1.0695121906908074,0.12530381977558136,3.269418239593506,0.013557340518557255,-1.1800479888916018,0.3198646306991577,10.450104253593823,0.5072479220953855,1.4289772727272727,11,0.5238095238095238,0.3261526832955404,7.0,35430.181818181816,1.6702672107653185,1.0183996851707628,0.12530381977558136,3.157362937927246,-0.2167916971174152,-0.16183816641569135,0.1517126361529032,8.443019782270845,0.5614854991436005,1.8522727272727273,4,0.3,0.363095238095238,9796.0,57894.454545454544,2.1532777473330498,1.0281560021935074,0.7265386581420898,3.2660322189331055,0.12386623663561686,-1.1800479888916018,0.3198646306991577,13.263310651811379,0.39765922352671623,0.7578125,8,1.0,0.22392290249433106,7.0,17524.625,2.398739767074585,0.9935230114532491,0.7265386581420898,3.2660322189331055,-0.19792280197143597,-1.1800479888916018,0.3198646306991577,15.803965619404185,0.33643930554389956,0.4875,5,1.0,0.1974206349206349,7.0,8314.0,2.398739767074585,3.2660322189331055,0.21331174671649933,0.6875,1332.0,0.7265386581420898,0.6949633359909058,0.875,7.0,2.5394935607910156
ex_00007_what-would-happen-if-you-were-struck-by,42, ,22,2.720971801064231,0.6121981602237265,1.0454014539718628,3.4698891639709473,0.043069797744191,-0.2614599466323849,0.10453553994496662,17.73618591331409,0.2893586483868686,0.6960227272727273,14,0.8095238095238095,0.31953892668178385,2.0,55922.86363636364,2.8317131237550215,0.4840333821362978,1.8081549406051636,3.4031057357788086,0.08586426973342898,0.3431981801986698,0.13149422407150269,18.79751112980412,0.2669895873828368,0.6363636363636364,6,0.6,0.3492063492063492,43895.0,98976.18181818182,2.9309809505939484,0.44218031205381797,2.0934383869171143,3.4698891639709473,-0.17154999857857084,-0.2614599466323849,0.10453553994496662,20.479405197964223,0.22728338278830051,0.5234375,5,1.0,0.34693877551020413,2.0,5675.25,2.734638547897339,0.45606935071997634,2.0934383869171143,3.4698891639709473,-0.3137560844421391,-0.2614599466323849,0.10453553994496662,17.138826297626757,0.2638023465871811,0.5375,3,1.0,0.41964285714285715,2.0,2412.6,2.734638547897339,2.5544238090515137,0.2527288794517517,,4.0,2.0934383869171143,0.4408625364303589,1.1875,2.0,0.4609854221343994
ex_00008_what-upsp-state-produces-the-most-peache,33, ,22,2.6137461716478523,0.6197097231666997,1.6574052572250366,3.704385280609131,-0.06322499784892856,0.42887365818023726,0.0759560267130534,16.270122194052753,0.2922240157019008,0.6789772727272727,9,0.47619047619047616,0.43934240362811794,8.0,73429.27272727272,3.0686528465964575,0.34828683031289476,2.334441661834717,3.704385280609131,-0.04456207968971941,0.17488980293273962,0.08041053016980487,22.812045821168656,0.21615051952275363,0.6988636363636364,7,0.7,0.19404761904761905,24067.0,106948.72727272728,1.9620285779237747,0.4148774423047633,1.6574052572250366,2.6850061416625977,0.004879637843086862,0.42887365818023726,0.0759560267130534,7.843363284374151,0.40001511201262474,0.6875,2,0.14285714285714285,0.6462585034013605,8.0,45140.625,1.9155315637588501,0.3802691265249542,1.6574052572250366,2.6669809818267822,0.21122037172317487,0.42887365818023726,0.0759560267130534,7.390995611442719,0.3886947691440582,0.475,1,0.0,0.6904761904761904,8.0,15679.2,1.9155315637588501,1.7745742797851562,0.41926121711730957,0.625,49.0,2.6669809818267822,0.2218877375125885,0.25,8.0,-0.892406702041626
ex_00009_why-do-chameleons-change-colors,31, ,22,2.0603777048262684,0.9837824199466337,0.2436748445034027,3.590768337249756,-0.006050590116515903,0.1639028787612919,0.0769532670577367,11.883994014106323,0.4843394945968281,1.4431818181818181,10,0.5238095238095238,0.31783824640967506,1.0,88565.45454545454,2.387887952002612,1.1418588458459453,0.2436748445034027,3.590768337249756,-0.2466697985475713,0.8576306104660036,0.21466402212778724,16.979757996785292,0.43486490981145337,1.5681818181818181,3,0.3,0.30753968253968256,131747.0,144891.45454545456,2.006032720208168,0.4607865935311908,1.1143219470977783,2.5445556640625,0.0704310664108822,0.1639028787612919,0.0769532670577367,8.178979405661938,0.42957171984016895,0.765625,5,0.7142857142857143,0.40136054421768697,1.0,8402.25,2.1178215980529784,0.33664246606485787,1.5608158111572266,2.5445556640625,0.21112949848175033,0.1639028787612919,0.0769532670577367,8.771088327231888,0.39776759445667265,0.75,4,0.75,0.38095238095238093,1.0,1931.0,2.1178215980529784,2.5445556640625,0.24585549533367157,0.4375,9.0,2.3749783039093018,0.3745587170124054,0.8125,1.0,0.16957736015319824
