label_regime,feature_set,real_roc_auc,perm_auc_mean,perm_auc_ci_low,perm_auc_ci_high,p_perm_ge_real,permutation_n
expanded_deterministic,baseline_output_confidence,0.8040431266846362,0.499362723100459,0.4630889852116268,0.5386777883004298,0.0,500
expanded_deterministic,combined_compact,0.8092518394405186,0.5006462154877249,0.4615969439790194,0.5408419538136519,0.0,500
expanded_deterministic,combined_full,0.8167735120565309,0.49955776207474323,0.4607998834413929,0.5379722444816785,0.0,500
expanded_deterministic,commitment_dynamics_full,0.724768704013987,0.49911312741312747,0.4615938478910177,0.5403484920230204,0.0,500
expanded_deterministic,commitment_dynamics_single,0.7165841043199535,0.5004687622932906,0.46079086836162314,0.5354146936694106,0.0,500
expanded_deterministic,layer_l33_diff,0.6236067603992133,0.4998488963356888,0.4574395352225541,0.536763586362643,0.0,500
expanded_deterministic,layer_l33_diff_in_full,0.7770088147446638,0.5014280177751875,0.46170831208567054,0.5390643439935893,0.0,500
expanded_deterministic,layer_l33_full,0.7538427915786405,0.49961542944561815,0.45812914329423765,0.5393892511109492,0.0,500
expanded_deterministic,layer_l33_single,0.7492423690536897,0.4998427551540759,0.46397273621330226,0.538676695563488,0.0,500
expanded_deterministic,workspace_compact,0.7359109783638087,0.4983610111459168,0.45504644132002625,0.534426039921323,0.0,500
expanded_deterministic,workspace_full,0.7824943541924675,0.4986558315728126,0.4596549683106287,0.5347421140817368,0.0,500
expanded_deterministic,workspace_late_late_full,0.777427697239018,0.5011083266554965,0.46437777737306035,0.540859710788956,0.0,500
expanded_deterministic,workspace_late_late_single,0.7375209441247177,0.4986204487506374,0.4610906425293218,0.5346581554600423,0.0,500
expanded_deterministic,workspace_noise_single,0.7375209441247177,0.49914145843957164,0.4582066365556931,0.5388568150360603,0.0,500
high_quality_primary,baseline_output_confidence,0.8057090567273866,0.5004559910557874,0.4639238816173643,0.5374912765442296,0.0,500
high_quality_primary,combined_compact,0.8099283608448578,0.49998653383276603,0.4647866135900759,0.5371649480865366,0.0,500
high_quality_primary,combined_full,0.8131578197769643,0.4997726631820318,0.4622551201344481,0.5402725456824234,0.0,500
high_quality_primary,commitment_dynamics_full,0.7272264395482319,0.5004515474342358,0.46122877885861585,0.5391533619130361,0.0,500
high_quality_primary,commitment_dynamics_single,0.7216469884494324,0.5013658296896587,0.4664034794126444,0.5408069908706366,0.0,500
high_quality_primary,layer_l33_diff,0.6043467733895433,0.5005354991240938,0.4632249369774828,0.5360788778431345,0.0,500
high_quality_primary,layer_l33_diff_in_full,0.7794461139674989,0.4997056527993392,0.4604288913733923,0.5359179389856579,0.0,500
high_quality_primary,layer_l33_full,0.7510788600401634,0.49935944198367826,0.46064733382706907,0.5371976165382479,0.0,500
high_quality_primary,layer_l33_single,0.7396992010026633,0.49899910273026366,0.46396028869297706,0.532100180878185,0.0,500
high_quality_primary,workspace_compact,0.7351950493498356,0.500442702918263,0.45883178684858933,0.540851053223762,0.0,500
high_quality_primary,workspace_full,0.7838968567074474,0.4988851565949326,0.4642076609744634,0.5324442232919829,0.0,500
high_quality_primary,workspace_late_late_full,0.777452181220002,0.4994581487758677,0.46349856864113487,0.5420402916838761,0.0,500
high_quality_primary,workspace_late_late_single,0.7437689601640722,0.4993445230940139,0.46037120974748263,0.5391360040163502,0.0,500
high_quality_primary,workspace_noise_single,0.7437689601640722,0.5007044137125604,0.46403265776992864,0.5355459459074531,0.0,500
primary_with_llm_judge,baseline_output_confidence,0.8054905420113966,0.4996855992430764,0.4586622050380952,0.5385514409293656,0.0,500
primary_with_llm_judge,combined_compact,0.8112279378810405,0.49951366944347614,0.4661784426153704,0.5354649673825665,0.0,500
primary_with_llm_judge,combined_full,0.8142655919868534,0.5001835326423323,0.4610134524681829,0.539091744979334,0.0,500
primary_with_llm_judge,commitment_dynamics_full,0.7278240579359604,0.5010763183916795,0.46277522071011384,0.5366734486266531,0.0,500
