label_regime,feature_set,real_roc_auc,perm_auc_mean,perm_auc_ci_low,perm_auc_ci_high,p_perm_ge_real,permutation_n
expanded_deterministic,baseline_output_confidence,0.606308023872679,0.4988078824699641,0.46114533761117177,0.5363209329653612,0.0,500
expanded_deterministic,combined_compact,0.6695662349820565,0.5002090370962708,0.4620504368856296,0.5389406620572632,0.0,500
expanded_deterministic,combined_full,0.7234138516149164,0.49988697047121233,0.46147196569277577,0.5393939430878452,0.0,500
expanded_deterministic,commitment_dynamics_full,0.654421516617257,0.4992923769308785,0.4604763564908722,0.5349765100834762,0.0,500
expanded_deterministic,commitment_dynamics_single,0.6547091980028086,0.4995111025511,0.46112711372679044,0.5362109801646123,0.0,500
expanded_deterministic,layer_l33_diff,0.4412325440786394,0.5000944521376189,0.4654068009829927,0.5382740579653612,0.996,500
expanded_deterministic,layer_l33_diff_in_full,0.7546516617256982,0.49970453171321577,0.4582865038422531,0.5406363365969731,0.0,500
expanded_deterministic,layer_l33_full,0.7450362771103136,0.5013221251365267,0.4647293478896864,0.5400885229755031,0.0,500
expanded_deterministic,layer_l33_single,0.7336094749570915,0.5008832940006241,0.4593827405796536,0.5400365330979872,0.0,500
expanded_deterministic,workspace_compact,0.6557038929630208,0.5003820165002341,0.4580478867608052,0.5413419483343735,0.0,500
expanded_deterministic,workspace_full,0.7254520010922141,0.5002053850054611,0.46222194862693083,0.5390295872991105,0.0,500
expanded_deterministic,workspace_late_late_full,0.7444779801841162,0.5011291153066001,0.4614515476283351,0.5386858324231549,0.0,500
expanded_deterministic,workspace_late_late_single,0.694765173974099,0.49974334432048684,0.46215594037681385,0.5405847124161335,0.0,500
expanded_deterministic,workspace_noise_single,0.694765173974099,0.49987414670775465,0.46071588781401157,0.5396665090107662,0.0,500
high_quality_primary,baseline_output_confidence,0.6623465703971119,0.5007675315884477,0.4665177120938628,0.5381356611010829,0.0,500
high_quality_primary,combined_compact,0.7065478339350181,0.5000400135379062,0.4651268614620939,0.5361317125451264,0.0,500
high_quality_primary,combined_full,0.7546841155234657,0.4992114801444044,0.46241476759927796,0.5349651962996389,0.0,500
high_quality_primary,commitment_dynamics_full,0.6696953971119133,0.5001631814079422,0.4627319494584838,0.5383086078519855,0.0,500
