example_id,readout_position,readout_prompt_token,n_workspace_layers,all_entropy_topk_mean,all_entropy_topk_std,all_entropy_topk_min,all_entropy_topk_max,all_entropy_topk_slope,all_entropy_topk_last3_slope,all_top1_dominance_last3_max_minus_mean,all_effective_concepts_topk_mean,all_top1_dominance_topk_mean,all_top1_margin_mean,all_distinct_top1_count,all_top1_churn_rate,all_top5_jaccard_adjacent_mean,all_answer_token_best_rank,all_answer_token_mean_rank,mid_entropy_topk_mean,mid_entropy_topk_std,mid_entropy_topk_min,mid_entropy_topk_max,mid_entropy_topk_slope,mid_entropy_topk_last3_slope,mid_top1_dominance_last3_max_minus_mean,mid_effective_concepts_topk_mean,mid_top1_dominance_topk_mean,mid_top1_margin_mean,mid_distinct_top1_count,mid_top1_churn_rate,mid_top5_jaccard_adjacent_mean,mid_answer_token_best_rank,mid_answer_token_mean_rank,late_entropy_topk_mean,late_entropy_topk_std,late_entropy_topk_min,late_entropy_topk_max,late_entropy_topk_slope,late_entropy_topk_last3_slope,late_top1_dominance_last3_max_minus_mean,late_effective_concepts_topk_mean,late_top1_dominance_topk_mean,late_top1_margin_mean,late_distinct_top1_count,late_top1_churn_rate,late_top5_jaccard_adjacent_mean,late_answer_token_best_rank,late_answer_token_mean_rank,late_late_entropy_topk_mean,late_late_entropy_topk_std,late_late_entropy_topk_min,late_late_entropy_topk_max,late_late_entropy_topk_slope,late_late_entropy_topk_last3_slope,late_late_top1_dominance_last3_max_minus_mean,late_late_effective_concepts_topk_mean,late_late_top1_dominance_topk_mean,late_late_top1_margin_mean,late_late_distinct_top1_count,late_late_top1_churn_rate,late_late_top5_jaccard_adjacent_mean,late_late_answer_token_best_rank,late_late_answer_token_mean_rank,workspace_noise_score,layer_l33_entropy_topk,layer_l33_top1_dominance_topk,layer_l33_top1_margin,layer_l33_answer_token_rank,layer_l34_entropy_topk,layer_l34_top1_dominance_topk,layer_l34_top1_margin,layer_l34_answer_token_rank,layer_l33_l34_entropy_diff
ex_02619_nq-open-2619,36, ,22,2.357052645900033,0.6102386313126413,0.6868822574615479,3.4019834995269775,0.0007361942331108711,0.040939569473266525,0.04846296211083728,12.440411754366842,0.336685508150946,0.7102272727272727,14,0.6666666666666666,0.3561980347694634,1.0,119486.54545454546,2.6395956602963535,0.5013106127425512,1.797899603843689,3.4019834995269775,-0.06297700621864995,-0.09895098209381081,0.06455184022585553,15.776210235278933,0.2736858163367618,0.4659090909090909,9,0.8,0.32420634920634916,146232.0,150171.72727272726,2.2324536591768265,0.32618750053797974,1.5624877214431763,2.537597894668579,0.026134534960701603,0.040939569473266525,0.04846296211083728,9.778128568974367,0.3576056305319071,0.6875,5,0.5714285714285714,0.4370748299319728,1.0,70988.25,2.1772409677505493,0.38516376208659014,1.5624877214431763,2.5365076065063477,0.25035250186920144,0.040939569473266525,0.04846296211083728,9.439301070277942,0.3492143481969833,0.5,3,0.5,0.44345238095238093,1.0,35570.2,2.1772409677505493,2.5365076065063477,0.2940346598625183,0.375,92.0,2.4902703762054443,0.32404011487960815,0.5,1.0,0.04623723030090332
ex_00456_nq-open-456,34, ,22,1.2985552833838896,0.6370534314150866,0.1691994071006775,2.686025857925415,0.03197884315625885,0.5283127427101139,0.08546703060468036,4.490637414494961,0.6209027238867499,1.5170454545454546,6,0.2857142857142857,0.6551398337112623,4.0,83857.40909090909,1.4626420953057029,0.44585770294729093,0.6074637770652771,2.2242822647094727,-0.09651860703121534,0.49057874083519,0.14297548929850257,4.741606882660846,0.5758401399308984,1.1704545454545454,2,0.2,0.8,76528.0,116636.72727272728,1.4319898709654808,0.6591111919487905,0.6526153683662415,2.686025857925415,0.2129423880860919,0.5283127427101139,0.08546703060468036,5.295153347541028,0.5620118752121925,1.046875,4,0.42857142857142855,0.5549886621315192,4.0,22342.75,1.657373559474945,0.6592035645433922,0.8659667372703552,2.686025857925415,0.46051223278045644,0.5283127427101139,0.08546703060468036,6.544303052021931,0.49263002872467043,0.825,3,0.5,0.5863095238095237,4.0,7915.6,1.657373559474945,2.0352394580841064,0.4978392422199249,1.625,26.0,2.686025857925415,0.25905364751815796,0.25,4.0,-0.6507863998413086
ex_00102_nq-open-102,31, ,22,1.9700457651845433,1.0514538208043098,0.05950193479657173,3.6383883953094482,-0.05962189829859396,-1.6427784916013481,0.3662798305352529,11.612919995919958,0.4963549849661914,1.4772727272727273,8,0.3333333333333333,0.44633408919123196,1.0,30184.227272727272,1.7568208819085902,0.8498347833786173,0.42278656363487244,2.8846426010131836,0.011048419096253174,0.03451395034790079,0.36717887719472253,8.03083038202093,0.5380918871272694,1.4375,4,0.3,0.4523809523809524,1711.0,51802.0,1.7135483608581126,1.050906891147776,0.05950193479657173,3.3450589179992676,-0.08577151192973041,-1.6427784916013481,0.3662798305352529,9.10721041945889,0.5687966272234917,1.828125,4,0.42857142857142855,0.3917233560090702,1.0,11527.375,1.5889692164957523,1.0627895846739848,0.05950193479657173,3.3450589179992676,-0.32196548208594356,-1.6427784916013481,0.3662798305352529,8.710515831025214,0.6119304597377777,2.175,3,0.5,0.488095238095238,1.0,1184.6,1.5889692164957523,1.286641240119934,0.7537936568260193,2.6875,1.0,0.05950193479657173,0.9919067621231079,5.25,1.0,1.2271393053233624
ex_03037_nq-open-3037,33, ,22,2.173629056323658,0.6040278599402208,0.9384971857070923,3.1530215740203857,-0.004957784036671886,0.5522153377532962,0.2077828049659729,10.397034998417015,0.41659431091763754,0.9971590909090909,11,0.5238095238095238,0.321806500377929,1.0,94235.90909090909,2.395275527780706,0.34789703175504966,1.569256067276001,3.0342164039611816,0.022683806852860897,0.18723499774932886,0.145665501554807,11.622958189869609,0.34129709140820935,0.7727272727272727,8,0.7,0.3496031746031746,113608.0,144160.0,1.8915835916996002,0.7815521741640706,0.9384971857070923,3.1530215740203857,0.306845418044499,0.5522153377532962,0.2077828049659729,9.161423642164825,0.5142182111740112,1.3671875,3,0.2857142857142857,0.3826530612244898,1.0,42144.25,2.3190420389175417,0.6872385308740353,1.330271601676941,3.1530215740203857,0.44009065628051747,0.5522153377532962,0.2077828049659729,12.679375852604533,0.41823276281356814,1.1375,3,0.5,0.16964285714285715,1.0,17501.0,2.3190420389175417,3.1530215740203857,0.210325688123703,0.625,7.0,3.031193971633911,0.28457769751548767,1.4375,1.0,0.12182760238647461
ex_01126_nq-open-1126,33, ,22,2.531099113551053,0.6054132670812693,1.4253684282302856,3.6482419967651367,0.038457270330927745,0.6057811975479132,0.17667216062545776,15.18091798864765,0.2750643901526928,0.5142045454545454,12,0.6666666666666666,0.4102418745275888,2.0,77675.40909090909,2.6766656853935937,0.46237395395590847,1.9714430570602417,3.5506505966186523,0.08541600162332712,-0.15481615066528312,0.04428693652153015,16.21355983367865,0.24676800383762879,0.5,6,0.6,0.348015873015873,16145.0,98728.09090909091,2.5626907348632812,0.7258662097835488,1.4253684282302856,3.6482419967651367,0.21017073733466024,0.6057811975479132,0.17667216062545776,16.868312395244367,0.2923065945506096,0.5546875,5,0.7142857142857143,0.3645124716553288,2.0,72523.875,2.8119156122207642,0.7080714732054799,1.8393388986587524,3.6482419967651367,0.4703962326049803,0.6057811975479132,0.17667216062545776,21.122686607648706,0.2547744929790497,0.5125,4,0.75,0.19742063492063494,2.0,43441.4,2.8119156122207642,3.610736846923828,0.10636396706104279,0.375,928.0,3.6482419967651367,0.0976778119802475,0.3125,2.0,-0.037505149841308594
ex_01003_nq-open-1003,32, ,22,1.379858675434,1.1352531423374805,0.005959097761660814,3.406350612640381,-0.08448011648958474,-0.9091201701667158,0.4271340320507685,7.721832064007117,0.6067770367318933,2.53125,10,0.47619047619047616,0.38718820861678005,1.0,38221.27272727273,1.2058711678467013,1.0534510803596913,0.022802889347076416,3.248269557952881,-0.26061922230503776,-0.042041234672069536,0.00484919548034668,6.324656474011158,0.6237251203168522,2.409090909090909,5,0.4,0.4408730158730159,7341.0,59222.181818181816,1.0601488312822767,0.9306623887235117,0.005959097761660814,2.7830896377563477,0.18950189021970362,-0.9091201701667158,0.4271340320507685,4.542882370083344,0.7223697248846292,3.46875,4,0.42857142857142855,0.40306122448979587,1.0,23220.75,1.441405833605677,0.9274757923815725,0.005959097761660814,2.7830896377563477,-0.07406047498807324,-0.9091201701667158,0.4271340320507685,6.2309045725676615,0.6145664364099502,2.6,3,0.5,0.42857142857142855,1.0,2234.6,1.441405833605677,2.7830896377563477,0.19568182528018951,,1.0,0.005959097761660814,0.9994021654129028,8.125,1.0,2.777130539994687
ex_00914_nq-open-914,31, ,22,2.4817655953493984,0.777931497627828,0.7286850810050964,3.5127944946289062,-0.07027374513401004,0.3245522379875185,0.12032006184260052,15.212473642912606,0.354298244823109,0.8835227272727273,13,0.6666666666666666,0.35789871504157217,1.0,99161.5,2.981919050216675,0.342810588868496,2.332319498062134,3.5127944946289062,0.0048596317117864645,-0.09487593173980681,0.05874153971672058,20.872433255177782,0.2842292230237614,0.9261363636363636,5,0.5,0.3492063492063492,144149.0,148705.81818181818,1.7177238464355469,0.6631603360177777,0.7286850810050964,2.561826229095459,-0.041852486985070124,0.3245522379875185,0.12032006184260052,6.808604699473673,0.43938644230365753,0.59375,6,0.8571428571428571,0.47165532879818584,1.0,28306.25,1.4130190372467042,0.6417906305635191,0.7286850810050964,2.4808480739593506,0.36718437075614935,0.3245522379875185,0.12032006184260052,5.131345311903031,0.5109101295471191,0.6,4,1.0,0.5515873015873015,1.0,5365.6,1.4130190372467042,2.4808480739593506,0.3290424346923828,0.625,15.0,1.7882580757141113,0.36979562044143677,0.25,1.0,0.6925899982452393
ex_00571_nq-open-571,36, ,22,2.2941365350376475,0.7127790300298131,1.09843909740448,3.26123309135437,-0.07733887174855107,0.42739641666412387,0.027548501888910948,12.41684684363368,0.36565889892253006,0.8920454545454546,9,0.5238095238095238,0.4529478458049886,3.0,82978.13636363637,2.527610096064481,0.6817038888888696,1.1731523275375366,3.26123309135437,-0.1399793906645341,-0.4659887552261354,0.09977191686630249,15.016479174910245,0.3868472928350622,1.3522727272727273,5,0.5,0.44404761904761897,12544.0,103330.27272727272,1.719050571322441,0.4143382102557255,1.09843909740448,2.3559365272521973,0.11073904236157742,0.42739641666412387,0.027548501888910948,6.092574233897851,0.3715129680931568,0.28125,5,0.7142857142857143,0.4965986394557822,3.0,77783.5,1.917351484298706,0.3657749937685927,1.4631614685058594,2.3559365272521973,0.09560267925262433,0.42739641666412387,0.027548501888910948,7.26924582316782,0.33598440885543823,0.225,3,0.5,0.5476190476190476,3.0,51184.6,1.917351484298706,1.8584883213043213,0.34006717801094055,0.125,95.0,2.3179543018341064,0.3271235227584839,0.5,3.0,-0.45946598052978516
ex_03016_nq-open-3016,34, ,22,2.8592094670642507,0.5113302432049767,1.5032671689987183,3.669844627380371,0.025855375574780837,0.3254355192184451,0.04312751938899359,19.595440232632452,0.28325016220862215,0.8295454545454546,16,0.7142857142857143,0.40211640211640215,15.0,117585.27272727272,2.8674701235511084,0.571729510842964,1.5032671689987183,3.5254886150360107,-0.05715371587059707,-0.7114534974098207,0.2402067681153615,20.165195220138084,0.27054856582121417,0.8409090909090909,10,0.9,0.30357142857142855,147918.0,150268.9090909091,3.03424009680748,0.3313855208333066,2.5612759590148926,3.669844627380371,0.11155872401737037,0.3254355192184451,0.04312751938899359,21.979197579650382,0.2285776687785983,0.5625,6,0.7142857142857143,0.45124716553287975,15.0,89013.625,3.209133529663086,0.23642387214998767,3.0189735889434814,3.669844627380371,0.11816685199737513,0.3254355192184451,0.04312751938899359,25.531799615481415,0.17693407386541365,0.375,5,1.0,0.5476190476190476,15.0,53090.8,3.209133529663086,3.1280226707458496,0.20526103675365448,0.125,1614.0,3.669844627380371,0.08874877542257309,0.375,15.0,-0.5418219566345215
ex_00419_nq-open-419,34, ,22,1.516783750870011,0.9043016828446384,0.06801192462444305,3.1034038066864014,-0.053127993438824066,-0.17119125276803965,0.29555827379226685,6.755626303213995,0.591338417746804,1.71875,7,0.47619047619047616,0.40665154950869237,1.0,55834.818181818184,1.5171700160611759,0.980554203376402,0.13602997362613678,3.1034038066864014,-0.11391672004352914,0.42103527486324327,0.1946031848589579,7.2935711399455805,0.6211697188290682,2.1931818181818183,2,0.2,0.3769841269841269,44626.0,91872.72727272728,1.2668009530752897,0.8205593588343261,0.06801192462444305,2.893815279006958,-0.023508240601846076,-0.17119125276803965,0.29555827379226685,5.120159995782403,0.6078890934586525,1.3828125,5,0.8571428571428571,0.3803854875283446,1.0,3424.0,1.313373503088951,1.0038074969280633,0.06801192462444305,2.893815279006958,-0.16821296513080616,-0.17119125276803965,0.29555827379226685,6.110218656524589,0.6291175842285156,1.7375,3,0.75,0.3045634920634921,1.0,129.8,1.313373503088951,2.893815279006958,0.1912727952003479,0.1875,4.0,0.06801192462444305,0.988678514957428,4.625,1.0,2.825803354382515
